,image,complex,frog_eye_leaf_spot,healthy,powdery_mildew,rust,scab,labels
1681,8d5d196058f3d627.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
17889,fc8dc0c1179f545a.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2793,95c0c2d2b77a7a68.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
5648,aa97de4ae12351e2.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11644,d0f28e1e22ad33d6.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3575,9d96dc7a5de5e000.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14478,e58b9e853855674a.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14608,e668d51407be67c2.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
17761,fbe5c081e42f8366.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10822,caedc0c08afba4e9.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15102,ea3ea4fc42d94989.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7265,b47a9ab4222376b5.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7296,b493968f79ac8ab0.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
2501,94793fc5b0ce7248.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8657,bdb485fa17c87244.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
1324,89ea1631ecac73c9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
18168,fda4e6611a9b08cb.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
11192,ce6132c865db299d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13511,df2ee0966a16e192.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15878,f079dec4c4f00d87.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4777,a59cd268c9e14fc3.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5200,a8a59582da0393ff.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1921,8f8fe24b80e21cb7.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
16041,f0ded1e91ee0420f.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
17955,fccac8f84f85b405.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3071,97b245e09fb18716.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9157,c0a44df22ed5c2af.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16735,f52ad73c4a5b11a4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9098,c08237dd9fb512e2.jpg,1,1,0,0,0,0,"[1, 1, 0, 0, 0, 0]"
2085,90d26aeb2a2f8d2b.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
13017,db08e9d3254d332d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
6676,afd0d07a9c6d504e.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
12275,d58dd660231f545b.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
13006,daf3308ba32d6b22.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13032,db49c4e8362dcce4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4583,a4e484f23a9bc9d9.jpg,1,0,0,1,0,0,"[1, 0, 0, 1, 0, 0]"
17769,fbf7c12b8590acc0.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
1475,8b5264c8f3cb1d33.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7074,b2c894c890dfe9da.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2014,9083c8c2ef68feb1.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
6817,b0ba9795e04b2763.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
13698,e062c0b63cd36f1b.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
5614,aa8295f5d7079691.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16699,f4fa861991093bec.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
7916,b7a5284380dce35f.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1404,8aad6dcbada40e1c.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
5433,a9aa9a935f5b2425.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
3201,98f27d93d8292b0e.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
18099,fd54c08e1c29697b.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
1210,88f05f09be2f1e23.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
4301,a26f1e955abe5228.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
6654,afb75ba4d068a096.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
9414,c1a8399795565676.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15695,ef5f9e680b27b002.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
14367,e4d4c58c177a5ab2.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
479,835cc7a81f853c9d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
9666,c2d6cdfc71c1091e.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2079,90cb21059dbf73b8.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
6316,adbac1c5ca2ceb24.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
619,847f15c0fa187aab.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14886,e8e5c38f8f18a05d.jpg,1,1,0,0,0,0,"[1, 1, 0, 0, 0, 0]"
7610,b5b09bed6ca43452.jpg,1,1,0,0,0,1,"[1, 1, 0, 0, 0, 1]"
4281,a22be29a2d31c8bf.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
4536,a4b88e49dcb5313b.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13953,e157d0703fc3e09c.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
10926,cc032233b787497f.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
10769,caa93e8be4f4a470.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
600,84586bc95bd8cecc.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11483,d068e6321fad9cc9.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
11746,d1da92ca9e74da82.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
83,809c3fc2796fd84a.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
12528,d71d61c9d07c352a.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
9132,c097369c316ecb2e.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
5781,aaeccacd9a909d8a.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17807,fc248e8e9fe03075.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
7869,b71e6797c12486d4.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3997,a0bfd2cdc9f40436.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
14389,e4ef85c007caea4e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
12342,d5d4b2834b87a566.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
18432,ff10f77cae600b01.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7669,b5d5508f3c64b525.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
16743,f534359804bdb61e.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
15717,ef8f56308bc34968.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1593,8c8ab57f86258a75.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
16750,f53ae2c986657a41.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
16287,f24af0d3e89249e5.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
283,81bee66560af6943.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14288,e3f3636394c1d238.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10459,c87832c1c78f8ece.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
10650,c9c93f6ab1527348.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
6678,afd43d99d2405a56.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
827,85ae9513bb62313d.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
4575,a4dd0dc4052ed9b7.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4909,a5ea1cd7cacad025.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
13766,e0a57b82558738eb.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3734,9ef2c8859ea53c89.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7573,b593c281e9cfc14b.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3878,a04bde3e997baa08.jpg,1,1,0,0,0,0,"[1, 1, 0, 0, 0, 0]"
16342,f2bc4761d9a5184b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15677,ef2699cc46946aaa.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
8631,bd9ed078c3620a37.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13937,e13d47d230cf98b4.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16443,f415c4344dad3b8d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13274,dd7037814d609dce.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
7466,b4ff21c89b09cd4c.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
12368,d5e8c333133db82c.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2559,94b531898979f38b.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13191,dcc93c1d6259868f.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
9700,c31b2b50f952b65a.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
10908,cbd760086775e331.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
10866,cb907557600beccb.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10437,c8297ba99f098bcc.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16467,f434c1d3800fcfcb.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
2223,91e279be2948ab2d.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
3186,98d8e3d2ce3074d9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
17024,f6b882f059c701ee.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
14944,e938a837168578ed.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
17994,fcec849ac8523b1b.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
4447,a43e9eca68d21b4d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
12587,d7b0640edccba869.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
17330,f8dfd05a8a3505b4.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
18307,fe6dcb344dc804c9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8203,ba36d8dd88a46571.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16990,f670687e24c04bed.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
3086,97cb96ead0c481f4.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
17588,fa9ad2b09dd554c0.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
8463,bcb5665e1aa21e38.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
2628,94efca2b542635d2.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
1734,8db48ff4fc848433.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
16437,f40bc33c1ce6703b.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
12171,d4e82c8c98fce327.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8491,bce884d5ca33664b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
17746,fbc483ae483edc90.jpg,1,0,0,1,0,0,"[1, 0, 0, 1, 0, 0]"
17085,f7844bc3ac4bc83c.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
453,831436bf0e15e5e9.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17667,faeed58a43303b90.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
18077,fd36d110cb39e621.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8353,bbd435b325715941.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
1156,888e5642ce65f771.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11179,ce2bb63170c835dc.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8232,ba92d03b891dda69.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
16416,f3dc17a2b20d48ec.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
13980,e1889dcf98f0873a.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
11574,d0bc1fd438bcb530.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
550,83b998ef75212336.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
17931,fcb342b3847a8cf0.jpg,1,1,0,0,0,1,"[1, 1, 0, 0, 0, 1]"
3352,9acdcb86e572550a.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5695,aab096b7030ae3f9.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
14519,e5b0fdf416025b0e.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
17422,f95e2fe11800c33f.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8233,ba92d23e9120ce77.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
6704,aff81e8251c06bbc.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15122,ea675274ca82ac9b.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4202,a1c31a0cad963fba.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7723,b615c97c84e2ecc3.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
16257,f1f9e0285f0ca5e4.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
17723,fb9760c05a6c8f16.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
6629,afa0d4fc8a7aec20.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
14431,e535b287e594e942.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7763,b672da80da924d97.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4343,a2c3ca6db8b45a9a.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16031,f0d98ec7db934124.jpg,0,1,0,0,1,0,"[0, 1, 0, 0, 1, 0]"
14629,e6e29a1cc99ea40f.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17160,f8278d078975f0d4.jpg,1,0,0,0,1,0,"[1, 0, 0, 0, 1, 0]"
12878,da0775fd870855b0.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
10886,cbb868386416775b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
18138,fd87c63ec8318538.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
8732,be5ab429ba3cf014.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14808,e8a18fc05b674f29.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14870,e8d587dac1e2612b.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14486,e5931b592d3421bd.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
5840,ab5265bd8e1a9551.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
14236,e3879f8f0c241e33.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3420,9bba23906bb0b678.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
9493,c1de1e7dc01ed314.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15680,ef30e1849fd6c48c.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
9691,c2f6b6d0cad22a2b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15798,f01bc1e83dc700fe.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1880,8f2acfec7cc230c1.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4769,a598dc60d8ed88cf.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8327,bb85c71e6903c7a4.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
9643,c2b83af1d8b5e834.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7821,b6cbe7adc2c4888a.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
6607,af87e4c505c315f1.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
12622,d7f758215548358d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17190,f853b40fbfe90089.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
18310,fe71c6838ad58859.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
11313,cf7891ca13dbe980.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3491,9c9f21948b7a98da.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
16187,f1b0fc889a37a634.jpg,0,1,0,0,1,0,"[0, 1, 0, 0, 1, 0]"
11729,d1c23a95469d2dbc.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11205,ce87b2d1bf5a810c.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15540,edc0cfc8da9c0969.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
10229,c6943070f79b18de.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15864,f06bd35786aa4e50.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16907,f5cf876488c6e41a.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15910,f08b8e71ecb3021f.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
10383,c7c763814169f9b8.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
732,852f58ed44ad6a55.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
9179,c0bc1ed6f84e3c52.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1603,8c9f80e15a36e97a.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
2611,94e1c6c79e9f0968.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
16694,f4f864ad16d87892.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14815,e8a5c7c5fcc52590.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3087,97cc6c90c76831fc.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
15489,ed499a86a53574e1.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
11539,d0a175ca8f4f18ad.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8319,bb68c890c5dbd3c4.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5881,ab90a590dd415bcf.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
7751,b65faa5a0be342a8.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
746,853e51c63a9ed64c.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
5279,a8d6c8e86c76f4a8.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5486,a9dc815a27b67626.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
13612,dff562717a690602.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11708,d19b78619d800f5f.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
15961,f0b59e569bd26094.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
1985,901d5d6c94aeb32e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
4444,a4383e4e50fdad83.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
1209,88ece1f0ccfa1d07.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
16155,f18ec3602ab47c2f.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
4855,a5cbd287caa25571.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15805,f01f90810fe1fdac.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
1278,89a0816f493fccb7.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2650,951f7ba97243cc12.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
10854,cb8120b3a0b9ddfa.jpg,1,1,0,0,0,1,"[1, 1, 0, 0, 0, 1]"
9119,c088ad5abdb7113b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2478,9439dea52c7329c9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8171,b9e6b29acb540f12.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15386,ec3cdb00f9cb00dd.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2792,95c06ef5c0dec94a.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
3649,9e176c685df204ba.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
12146,d4c86b45febb1442.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15926,f096d4decf456830.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9147,c09ff01acbfd0ba0.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
9384,c190339f3b38f8e1.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9223,c0cf8b9899d591b3.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14298,e41d6b09a5f5934a.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
9156,c0a42dfd195dd331.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15141,ea92cd2573a11ccb.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8746,be7a0ab468db6489.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
17155,f8228796cfdae848.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11650,d0f5e0ed993a5a18.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
6684,afdcca95c2a441b6.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15516,ed993d2a7418a3c3.jpg,1,0,0,1,0,0,"[1, 0, 0, 1, 0, 0]"
1067,87a16bc3c1c5de62.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8988,bfebc7d6a20412b0.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
11465,d03fcd1941727647.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
18629,fffc94e092a59086.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
4589,a4f074f74bc58a07.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
17260,f8a0cfc3c9b24c74.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11727,d1c06185fdfb308e.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7545,b573c1c0c3839e8f.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
4212,a1c9e1804fbc377c.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
12730,d8d398830be56be2.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9578,c2656b8b398a3727.jpg,1,0,0,0,1,0,"[1, 0, 0, 0, 1, 0]"
5559,aa3e8240b4ebfc2b.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
10134,c5d8d129e69686da.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16183,f1accd9ac1d94ac1.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17547,fa59a131c835d4b5.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
1140,885d83b599f38f22.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5970,abebddb19812049d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5091,a80ec3b487507beb.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
14424,e53116d682ca24ff.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
11255,cee461c312d379c6.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
9000,bffb10816192a1fa.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5371,a95659962eb49a47.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11142,cddd63e0003cdfc8.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1973,8ff90f0304196bb7.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
